STATE,DISTRICT,DISTRICT_NS,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NB_CHAP13,QTR_ENDED,DATE,FISCAL_YEAR
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,9280.0,6930.0,109.0,12,2229.0,402.0,277.0,77.0,12,36.0,8878.0,6653.0,32,2193.0,09/30/15,2015-09-30,2015.0
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,2211.0,1654.0,24.0,1,532.0,145.0,87.0,23.0,1,34.0,2066.0,1567.0,1,498.0,09/30/15,2015-09-30,2015.0
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,2611.0,2167.0,9.0,0,434.0,91.0,80.0,6.0,0,4.0,2520.0,2087.0,3,430.0,09/30/15,2015-09-30,2015.0
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,10533.0,4343.0,157.0,17,6016.0,311.0,123.0,132.0,17,39.0,10222.0,4220.0,25,5977.0,09/30/15,2015-09-30,2015.0
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,6486.0,5264.0,98.0,2,1122.0,240.0,144.0,84.0,2,10.0,6246.0,5120.0,14,1112.0,09/30/15,2015-09-30,2015.0
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,6671.0,5159.0,42.0,11,1459.0,169.0,89.0,41.0,11,28.0,6502.0,5070.0,1,1431.0,09/30/15,2015-09-30,2015.0
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,11663.0,9317.0,246.0,3,2097.0,550.0,308.0,216.0,3,23.0,11113.0,9009.0,30,2074.0,09/30/15,2015-09-30,2015.0
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,7795.0,5794.0,465.0,3,1488.0,747.0,226.0,444.0,3,29.0,7048.0,5568.0,21,1459.0,09/30/15,2015-09-30,2015.0
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,4553.0,3206.0,48.0,2,1297.0,180.0,97.0,48.0,2,33.0,4373.0,3109.0,0,1264.0,09/30/15,2015-09-30,2015.0
VERMONT,VERMONT,VT,SECOND CIRCUIT,664.0,520.0,0.0,4,140.0,39.0,30.0,0.0,4,5.0,625.0,490.0,0,135.0,09/30/15,2015-09-30,2015.0
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,2699.0,1593.0,396.0,0,701.0,553.0,140.0,395.0,0,9.0,2146.0,1453.0,1,692.0,09/30/15,2015-09-30,2015.0
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,25652.0,18194.0,247.0,0,7211.0,727.0,465.0,194.0,0,68.0,24925.0,17729.0,53,7143.0,09/30/15,2015-09-30,2015.0
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,9583.0,5326.0,104.0,2,4151.0,309.0,150.0,98.0,2,59.0,9274.0,5176.0,6,4092.0,09/30/15,2015-09-30,2015.0
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,5797.0,3719.0,49.0,2,2027.0,194.0,101.0,48.0,2,43.0,5603.0,3618.0,1,1984.0,09/30/15,2015-09-30,2015.0
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,7136.0,4671.0,69.0,6,2390.0,243.0,147.0,60.0,6,30.0,6893.0,4524.0,9,2360.0,09/30/15,2015-09-30,2015.0
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,20.0,13.0,2.0,0,5.0,5.0,3.0,2.0,0,0.0,15.0,10.0,0,5.0,09/30/15,2015-09-30,2015.0
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,18521.0,13020.0,180.0,1,5320.0,484.0,303.0,135.0,1,45.0,18037.0,12717.0,45,5275.0,09/30/15,2015-09-30,2015.0
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,7308.0,2236.0,96.0,10,4966.0,248.0,131.0,64.0,10,43.0,7060.0,2105.0,32,4923.0,09/30/15,2015-09-30,2015.0
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,4269.0,1785.0,20.0,0,2464.0,118.0,91.0,18.0,0,9.0,4151.0,1694.0,2,2455.0,09/30/15,2015-09-30,2015.0
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,4317.0,2367.0,36.0,2,1912.0,160.0,108.0,30.0,2,20.0,4157.0,2259.0,6,1892.0,09/30/15,2015-09-30,2015.0
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,7080.0,2828.0,30.0,0,4222.0,175.0,133.0,23.0,0,19.0,6905.0,2695.0,7,4203.0,09/30/15,2015-09-30,2015.0
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,17633.0,10256.0,301.0,2,7074.0,571.0,262.0,283.0,2,24.0,17062.0,9994.0,18,7050.0,09/30/15,2015-09-30,2015.0
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,5585.0,3544.0,48.0,5,1988.0,142.0,82.0,46.0,5,9.0,5443.0,3462.0,2,1979.0,09/30/15,2015-09-30,2015.0
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,1316.0,1116.0,8.0,1,191.0,46.0,37.0,7.0,1,1.0,1270.0,1079.0,1,190.0,09/30/15,2015-09-30,2015.0
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,1925.0,1652.0,16.0,1,256.0,60.0,40.0,15.0,1,4.0,1865.0,1612.0,1,252.0,09/30/15,2015-09-30,2015.0
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,3446.0,1493.0,30.0,1,1922.0,127.0,88.0,29.0,1,9.0,3319.0,1405.0,1,1913.0,09/30/15,2015-09-30,2015.0
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,1615.0,796.0,10.0,0,809.0,52.0,42.0,8.0,0,2.0,1563.0,754.0,2,807.0,09/30/15,2015-09-30,2015.0
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,8893.0,1675.0,67.0,4,7147.0,145.0,70.0,60.0,4,11.0,8748.0,1605.0,7,7136.0,09/30/15,2015-09-30,2015.0
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,4680.0,1907.0,14.0,1,2758.0,80.0,53.0,14.0,1,12.0,4600.0,1854.0,0,2746.0,09/30/15,2015-09-30,2015.0
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,6183.0,3229.0,32.0,3,2919.0,141.0,99.0,29.0,3,10.0,6042.0,3130.0,3,2909.0,09/30/15,2015-09-30,2015.0
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,12325.0,4937.0,178.0,7,7203.0,658.0,421.0,169.0,7,61.0,11667.0,4516.0,9,7142.0,09/30/15,2015-09-30,2015.0
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,4626.0,2056.0,65.0,1,2504.0,325.0,236.0,63.0,1,25.0,4301.0,1820.0,2,2479.0,09/30/15,2015-09-30,2015.0
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,9313.0,3234.0,162.0,2,5911.0,528.0,323.0,150.0,2,49.0,8785.0,2911.0,12,5862.0,09/30/15,2015-09-30,2015.0
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,8044.0,3800.0,106.0,0,4132.0,490.0,343.0,100.0,0,41.0,7554.0,3457.0,6,4091.0,09/30/15,2015-09-30,2015.0
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,7981.0,5581.0,47.0,6,2347.0,164.0,105.0,47.0,6,6.0,7817.0,5476.0,0,2341.0,09/30/15,2015-09-30,2015.0
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,7707.0,5416.0,22.0,5,2263.0,102.0,63.0,22.0,5,11.0,7605.0,5353.0,0,2252.0,09/30/15,2015-09-30,2015.0
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,25725.0,20029.0,117.0,10,5568.0,484.0,319.0,105.0,10,50.0,25241.0,19710.0,12,5518.0,09/30/15,2015-09-30,2015.0
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,7597.0,6159.0,27.0,15,1396.0,192.0,139.0,23.0,15,15.0,7405.0,6020.0,4,1381.0,09/30/15,2015-09-30,2015.0
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,20628.0,16832.0,38.0,0,3758.0,393.0,311.0,36.0,0,46.0,20235.0,16521.0,2,3712.0,09/30/15,2015-09-30,2015.0
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,18681.0,12667.0,26.0,6,5982.0,345.0,278.0,23.0,6,38.0,18336.0,12389.0,3,5944.0,09/30/15,2015-09-30,2015.0
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,11614.0,6172.0,35.0,7,5400.0,162.0,113.0,27.0,7,15.0,11452.0,6059.0,8,5385.0,09/30/15,2015-09-30,2015.0
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,9485.0,4945.0,69.0,1,4470.0,165.0,114.0,41.0,1,9.0,9320.0,4831.0,28,4461.0,09/30/15,2015-09-30,2015.0
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,15545.0,3654.0,26.0,0,11865.0,108.0,70.0,24.0,0,14.0,15437.0,3584.0,2,11851.0,09/30/15,2015-09-30,2015.0
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,48601.0,27866.0,341.0,1,20392.0,1090.0,715.0,317.0,1,56.0,47511.0,27151.0,24,20336.0,09/30/15,2015-09-30,2015.0
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,5434.0,4373.0,26.0,2,1033.0,131.0,85.0,26.0,2,18.0,5303.0,4288.0,0,1015.0,09/30/15,2015-09-30,2015.0
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,3939.0,2508.0,14.0,5,1412.0,75.0,49.0,14.0,5,7.0,3864.0,2459.0,0,1405.0,09/30/15,2015-09-30,2015.0
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,11033.0,8132.0,29.0,7,2865.0,119.0,77.0,24.0,7,11.0,10914.0,8055.0,5,2854.0,09/30/15,2015-09-30,2015.0
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,16270.0,11103.0,39.0,6,5122.0,276.0,216.0,37.0,6,17.0,15994.0,10887.0,2,5105.0,09/30/15,2015-09-30,2015.0
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,14322.0,10088.0,21.0,10,4203.0,225.0,173.0,19.0,10,23.0,14097.0,9915.0,2,4180.0,09/30/15,2015-09-30,2015.0
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,4827.0,4019.0,18.0,18,772.0,170.0,117.0,14.0,18,21.0,4657.0,3902.0,4,751.0,09/30/15,2015-09-30,2015.0
ARKANSAS,ARKANSAS EASTERN,ARE,EIGHTH CIRCUIT,6773.0,2891.0,20.0,5,3857.0,124.0,82.0,20.0,5,17.0,6649.0,2809.0,0,3840.0,09/30/15,2015-09-30,2015.0
ARKANSAS,ARKANSAS WESTERN,ARW,EIGHTH CIRCUIT,3486.0,1924.0,23.0,9,1530.0,109.0,74.0,18.0,9,8.0,3377.0,1850.0,5,1522.0,09/30/15,2015-09-30,2015.0
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,1794.0,1674.0,2.0,7,111.0,74.0,59.0,2.0,7,6.0,1720.0,1615.0,0,105.0,09/30/15,2015-09-30,2015.0
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,2769.0,2438.0,12.0,1,318.0,105.0,86.0,12.0,1,6.0,2664.0,2352.0,0,312.0,09/30/15,2015-09-30,2015.0
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,10976.0,9298.0,40.0,14,1624.0,362.0,293.0,39.0,14,16.0,10614.0,9005.0,1,1608.0,09/30/15,2015-09-30,2015.0
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,11540.0,7801.0,14.0,1,3724.0,143.0,112.0,12.0,1,18.0,11397.0,7689.0,2,3706.0,09/30/15,2015-09-30,2015.0
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,8017.0,5597.0,31.0,5,2384.0,176.0,127.0,28.0,5,16.0,7841.0,5470.0,3,2368.0,09/30/15,2015-09-30,2015.0
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,4244.0,2848.0,8.0,6,1380.0,90.0,64.0,5.0,6,13.0,4154.0,2784.0,3,1367.0,09/30/15,2015-09-30,2015.0
NORTH DAKOTA,NORTH DAKOTA,ND,EIGHTH CIRCUIT,592.0,539.0,1.0,1,51.0,32.0,30.0,0.0,1,1.0,560.0,509.0,1,50.0,09/30/15,2015-09-30,2015.0
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,1110.0,988.0,6.0,5,111.0,47.0,25.0,6.0,5,11.0,1063.0,963.0,0,100.0,09/30/15,2015-09-30,2015.0
ALASKA,ALASKA,AK,NINTH CIRCUIT,426.0,341.0,6.0,0,79.0,42.0,29.0,6.0,0,7.0,384.0,312.0,0,72.0,09/30/15,2015-09-30,2015.0
ARIZONA,ARIZONA,AZ,NINTH CIRCUIT,17448.0,14835.0,244.0,2,2367.0,582.0,377.0,176.0,2,27.0,16866.0,14458.0,68,2340.0,09/30/15,2015-09-30,2015.0
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,11892.0,6668.0,190.0,1,5033.0,647.0,424.0,141.0,1,81.0,11245.0,6244.0,49,4952.0,09/30/15,2015-09-30,2015.0
CALIFORNIA,CALIFORNIA EASTERN,CAE,NINTH CIRCUIT,17681.0,13983.0,82.0,14,3601.0,507.0,348.0,68.0,14,76.0,17174.0,13635.0,14,3525.0,09/30/15,2015-09-30,2015.0
CALIFORNIA,CALIFORNIA CENTRAL,CAC,NINTH CIRCUIT,48487.0,37167.0,431.0,3,10886.0,1833.0,1457.0,265.0,3,108.0,46654.0,35710.0,166,10778.0,09/30/15,2015-09-30,2015.0
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,8889.0,6982.0,30.0,1,1876.0,317.0,258.0,21.0,1,37.0,8572.0,6724.0,9,1839.0,09/30/15,2015-09-30,2015.0
HAWAII,HAWAII,HI,NINTH CIRCUIT,1593.0,1126.0,14.0,1,452.0,80.0,57.0,13.0,1,9.0,1513.0,1069.0,1,443.0,09/30/15,2015-09-30,2015.0
IDAHO,IDAHO,ID,NINTH CIRCUIT,4162.0,3716.0,19.0,4,423.0,146.0,119.0,16.0,4,7.0,4016.0,3597.0,3,416.0,09/30/15,2015-09-30,2015.0
MONTANA,MONTANA,MT,NINTH CIRCUIT,1310.0,1131.0,6.0,3,170.0,57.0,40.0,4.0,3,10.0,1253.0,1091.0,2,160.0,09/30/15,2015-09-30,2015.0
NEVADA,NEVADA,NV,NINTH CIRCUIT,9902.0,7824.0,194.0,0,1884.0,400.0,273.0,108.0,0,19.0,9502.0,7551.0,86,1865.0,09/30/15,2015-09-30,2015.0
OREGON,OREGON,OR,NINTH CIRCUIT,11134.0,9017.0,25.0,2,2090.0,205.0,151.0,22.0,2,30.0,10929.0,8866.0,3,2060.0,09/30/15,2015-09-30,2015.0
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,4450.0,3501.0,12.0,2,935.0,75.0,58.0,12.0,2,3.0,4375.0,3443.0,0,932.0,09/30/15,2015-09-30,2015.0
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,14567.0,10904.0,94.0,1,3568.0,377.0,279.0,69.0,1,28.0,14190.0,10625.0,25,3540.0,09/30/15,2015-09-30,2015.0
GUAM,GUAM,GUAM,NINTH CIRCUIT,133.0,106.0,0.0,0,27.0,14.0,13.0,0.0,0,1.0,119.0,93.0,0,26.0,09/30/15,2015-09-30,2015.0
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,6.0,5.0,0.0,0,1.0,2.0,2.0,0.0,0,0.0,4.0,3.0,0,1.0,09/30/15,2015-09-30,2015.0
COLORADO,COLORADO,CO,TENTH CIRCUIT,15389.0,12586.0,86.0,4,2710.0,456.0,345.0,77.0,4,27.0,14933.0,12241.0,9,2683.0,09/30/15,2015-09-30,2015.0
KANSAS,KANSAS,KS,TENTH CIRCUIT,6998.0,3984.0,27.0,8,2979.0,174.0,117.0,23.0,8,26.0,6824.0,3867.0,4,2953.0,09/30/15,2015-09-30,2015.0
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,3508.0,3201.0,35.0,3,269.0,150.0,107.0,31.0,3,9.0,3358.0,3094.0,4,260.0,09/30/15,2015-09-30,2015.0
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,2523.0,2206.0,3.0,0,313.0,68.0,62.0,2.0,0,3.0,2455.0,2144.0,1,310.0,09/30/15,2015-09-30,2015.0
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,1459.0,1282.0,6.0,2,168.0,39.0,27.0,6.0,2,3.0,1420.0,1255.0,0,165.0,09/30/15,2015-09-30,2015.0
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,5213.0,4101.0,18.0,3,1091.0,130.0,100.0,17.0,3,10.0,5083.0,4001.0,1,1081.0,09/30/15,2015-09-30,2015.0
UTAH,UTAH,UT,TENTH CIRCUIT,12520.0,7666.0,37.0,0,4817.0,216.0,158.0,37.0,0,21.0,12304.0,7508.0,0,4796.0,09/30/15,2015-09-30,2015.0
WYOMING,WYOMING,WY,TENTH CIRCUIT,921.0,822.0,3.0,0,96.0,31.0,28.0,2.0,0,1.0,890.0,794.0,1,95.0,09/30/15,2015-09-30,2015.0
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,12986.0,6379.0,61.0,1,6545.0,204.0,138.0,59.0,1,6.0,12782.0,6241.0,2,6539.0,09/30/15,2015-09-30,2015.0
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,8175.0,1565.0,14.0,5,6591.0,107.0,78.0,12.0,5,12.0,8068.0,1487.0,2,6579.0,09/30/15,2015-09-30,2015.0
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,4344.0,1224.0,24.0,0,3096.0,50.0,28.0,18.0,0,4.0,4294.0,1196.0,6,3092.0,09/30/15,2015-09-30,2015.0
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,2863.0,2255.0,35.0,4,569.0,144.0,107.0,28.0,4,5.0,2719.0,2148.0,7,564.0,09/30/15,2015-09-30,2015.0
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,31459.0,21459.0,345.0,16,9637.0,1227.0,858.0,258.0,16,94.0,30232.0,20601.0,87,9543.0,09/30/15,2015-09-30,2015.0
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,24728.0,13934.0,275.0,3,10515.0,679.0,424.0,209.0,3,42.0,24049.0,13510.0,66,10473.0,09/30/15,2015-09-30,2015.0
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,34288.0,18197.0,141.0,7,15942.0,671.0,499.0,133.0,7,31.0,33617.0,17698.0,8,15911.0,09/30/15,2015-09-30,2015.0
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,9083.0,2771.0,21.0,18,6273.0,162.0,88.0,21.0,18,35.0,8921.0,2683.0,0,6238.0,09/30/15,2015-09-30,2015.0
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,7869.0,1576.0,14.0,9,6270.0,99.0,69.0,11.0,9,10.0,7770.0,1507.0,3,6260.0,09/30/15,2015-09-30,2015.0
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,697.0,538.0,27.0,0,132.0,45.0,21.0,19.0,0,5.0,652.0,517.0,8,127.0,09/30/16,2016-09-30,2016.0
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,8866.0,6012.0,125.0,11,2718.0,416.0,279.0,97.0,11,29.0,8450.0,5733.0,28,2689.0,09/30/16,2016-09-30,2016.0
MAINE,MAINE,ME,FIRST CIRCUIT,1613.0,1323.0,11.0,4,275.0,96.0,72.0,8.0,4,12.0,1517.0,1251.0,3,263.0,09/30/16,2016-09-30,2016.0
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,1877.0,1412.0,17.0,1,447.0,173.0,122.0,16.0,1,34.0,1704.0,1290.0,1,413.0,09/30/16,2016-09-30,2016.0
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,5529.0,2351.0,125.0,9,3044.0,215.0,50.0,117.0,9,39.0,5314.0,2301.0,8,3005.0,09/30/16,2016-09-30,2016.0
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,2362.0,1805.0,7.0,0,550.0,78.0,65.0,6.0,0,7.0,2284.0,1740.0,1,543.0,09/30/16,2016-09-30,2016.0
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,5909.0,4709.0,75.0,3,1122.0,259.0,173.0,66.0,3,17.0,5650.0,4536.0,9,1105.0,09/30/16,2016-09-30,2016.0
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,11843.0,8677.0,197.0,1,2968.0,480.0,299.0,166.0,1,14.0,11363.0,8378.0,31,2954.0,09/30/16,2016-09-30,2016.0
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,6237.0,4825.0,40.0,20,1352.0,184.0,102.0,37.0,20,25.0,6053.0,4723.0,3,1327.0,09/30/16,2016-09-30,2016.0
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,7627.0,5436.0,479.0,1,1664.0,772.0,244.0,452.0,1,28.0,6855.0,5192.0,27,1636.0,09/30/16,2016-09-30,2016.0
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,4182.0,2972.0,39.0,3,1168.0,172.0,102.0,37.0,3,30.0,4010.0,2870.0,2,1138.0,09/30/16,2016-09-30,2016.0
VERMONT,VERMONT,VT,SECOND CIRCUIT,603.0,489.0,1.0,0,113.0,46.0,39.0,1.0,0,6.0,557.0,450.0,0,107.0,09/30/16,2016-09-30,2016.0
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,2879.0,1504.0,584.0,0,739.0,747.0,107.0,584.0,0,4.0,2132.0,1397.0,0,735.0,09/30/16,2016-09-30,2016.0
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,25633.0,16880.0,248.0,5,8498.0,775.0,489.0,194.0,5,85.0,24858.0,16391.0,54,8413.0,09/30/16,2016-09-30,2016.0
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,9335.0,4910.0,85.0,2,4338.0,322.0,186.0,77.0,2,57.0,9013.0,4724.0,8,4281.0,09/30/16,2016-09-30,2016.0
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,5457.0,3424.0,32.0,2,1999.0,165.0,98.0,31.0,2,34.0,5292.0,3326.0,1,1965.0,09/30/16,2016-09-30,2016.0
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,7157.0,4512.0,104.0,8,2533.0,284.0,156.0,92.0,8,28.0,6873.0,4356.0,12,2505.0,09/30/16,2016-09-30,2016.0
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,24.0,18.0,0.0,0,6.0,2.0,0.0,0.0,0,0.0,22.0,16.0,0,6.0,09/30/16,2016-09-30,2016.0
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,17213.0,11475.0,137.0,6,5595.0,371.0,224.0,95.0,6,46.0,16842.0,11251.0,42,5549.0,09/30/16,2016-09-30,2016.0
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,6765.0,2223.0,80.0,8,4454.0,204.0,90.0,61.0,8,45.0,6561.0,2133.0,19,4409.0,09/30/16,2016-09-30,2016.0
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,4019.0,1682.0,17.0,0,2320.0,123.0,96.0,16.0,0,11.0,3896.0,1586.0,1,2309.0,09/30/16,2016-09-30,2016.0
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,4300.0,2212.0,39.0,1,2048.0,141.0,88.0,33.0,1,19.0,4159.0,2124.0,6,2029.0,09/30/16,2016-09-30,2016.0
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,6730.0,2652.0,29.0,7,4040.0,156.0,109.0,26.0,7,12.0,6574.0,2543.0,3,4028.0,09/30/16,2016-09-30,2016.0
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,17375.0,9906.0,106.0,3,7358.0,351.0,234.0,87.0,3,25.0,17024.0,9672.0,19,7333.0,09/30/16,2016-09-30,2016.0
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,5595.0,3407.0,21.0,7,2160.0,84.0,50.0,18.0,7,9.0,5511.0,3357.0,3,2151.0,09/30/16,2016-09-30,2016.0
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,1336.0,1119.0,15.0,1,201.0,50.0,33.0,15.0,1,1.0,1286.0,1086.0,0,200.0,09/30/16,2016-09-30,2016.0
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,2.0,1752.0,32.0,0,216.0,83.0,43.0,31.0,0,9.0,1917.0,1709.0,1,207.0,09/30/16,2016-09-30,2016.0
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,3361.0,1549.0,25.0,0,1787.0,117.0,81.0,24.0,0,12.0,3244.0,1468.0,1,1775.0,09/30/16,2016-09-30,2016.0
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,1518.0,798.0,14.0,0,702.0,41.0,22.0,13.0,0,2.0,1477.0,776.0,1,700.0,09/30/16,2016-09-30,2016.0
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,8945.0,1721.0,64.0,7,7153.0,165.0,82.0,56.0,7,20.0,8780.0,1639.0,8,7133.0,09/30/16,2016-09-30,2016.0
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,4656.0,1942.0,16.0,9,2689.0,92.0,51.0,16.0,9,16.0,4564.0,1891.0,0,2673.0,09/30/16,2016-09-30,2016.0
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,6619.0,3491.0,38.0,1,3089.0,172.0,123.0,35.0,1,13.0,6447.0,3368.0,3,3076.0,09/30/16,2016-09-30,2016.0
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,4718.0,2067.0,84.0,0,2567.0,334.0,227.0,76.0,0,31.0,4384.0,1840.0,8,2536.0,09/30/16,2016-09-30,2016.0
